Track_duration(s);Popularity;Danceability;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Explicit;Energy
293.105;60;0.765;7;6.522;1;0.0565;0.0894;0;0.393;0.809;100.026;4;0;0.831
221.066;0;0.573;6;3.46;0;0.0315;0.0013;0.0000406;0.18;0.864;135.017;4;0;0.941
175.493;0;0.767;7;4.788;1;0.0287;0.0643;0.00000788;0.256;0.934;113.906;4;0;0.756
174.424;45;0.502;0;3.672;0;0.0476;0.0138;0;0.515;0.805;162.097;4;0;0.765
193;57;0.607;4;4.422;1;0.0665;0.000246;0;0.337;0.853;119.955;4;0;0.878
279.506;69;0.797;6;6.096;0;0.0584;0.00112;0.0000766;0.0748;0.402;127.999;4;0;0.608
214.4;51;0.553;7;4.249;0;0.0383;0.00106;0.000655;0.368;0.458;135.977;4;0;0.946
217.333;0;0.745;7;9.889;1;0.048;0.0877;0.874;0.117;0.919;144.982;4;0;0.72
141.12;40;0.604;2;16.78;1;0.0357;0.977;0;0.0993;0.553;92.238;4;0;0.105
340.173;60;0.559;7;9.455;1;0.0246;0.106;0;0.13;0.479;89.051;4;0;0.504
209.253;45;0.689;7;4.708;1;0.0264;0.00288;0;0.207;0.47;123.008;4;0;0.811
250;52;0.33;0;7.16;1;0.0278;0.147;0.00000494;0.137;0.143;98.478;4;0;0.494
169.353;90;0.652;1;5.714;0;0.0318;0.74;0;0.124;0.483;150.073;4;1;0.557
203.453;62;0.671;7;6.08;1;0.0392;0.18;0;0.0748;0.934;94.98;4;0;0.539
244.426;33;0.223;3;16.37;1;0.0351;0.967;0.000258;0.222;0.1;86.659;1;0;0.0497
185.626;27;0.645;10;8.877;1;0.0295;0.81;0.00000176;0.124;0.278;130.836;4;0;0.379
236.386;30;0.666;4;3.031;1;0.0293;0.00164;0.00042;0.106;0.528;115.051;4;0;0.919
164.96;44;0.43;11;5.907;0;0.0853;0.1;0;0.119;0.308;84.838;4;0;0.685
139.506;6;0.5;9;10.111;0;0.0307;0.689;0.0368;0.06;0.475;138.245;4;0;0.593
267.293;66;0.482;0;7.176;1;0.065;0.0562;0;0.202;0.438;79.599;4;0;0.808
220.734;83;0.635;5;5.379;1;0.0422;0.0134;0;0.0622;0.424;109.021;4;0;0.841
206.413;85;0.707;7;2.842;1;0.031;0.000972;0.00703;0.204;0.919;127.937;4;0;0.924
199.72;8;0.52;2;5.998;0;0.0316;0.21;0;0.0719;0.663;113.472;4;0;0.448
164.234;32;0.462;9;11.399;1;0.0315;0.749;0.00000756;0.409;0.388;131.001;3;0;0.277
175.173;81;0.535;4;5.025;1;0.0431;0.326;0;0.659;0.901;94.379;4;0;0.716
209.133;30;0.633;7;9.689;1;0.0664;0.172;0;0.38;0.497;142.575;4;0;0.748
346.386;0;0.429;2;3.932;1;0.0353;0.0693;0;0.108;0.24;72.985;4;0;0.793
206.746;22;0.594;8;3.021;0;0.0399;0.064;0.0000518;0.184;0.774;127.945;4;0;0.878
230;10;0.564;11;5.737;0;0.0421;0.013;0.00661;0.344;0.418;144.985;4;0;0.983
250.866;0;0.581;0;10.812;1;0.0652;0.31;0.00701;0.376;0.69;89.026;4;0;0.514
213.133;45;0.611;9;5.086;1;0.0409;0.431;0;0.104;0.424;169.92;4;0;0.638
348.333;0;0.612;9;15.995;0;0.0398;0.0234;0.00001;0.0471;0.883;150.058;4;0;0.675
171.373;65;0.653;5;18.54;0;0.0453;0.806;0.0146;0.132;0.765;80.392;4;0;0.239
270.72;58;0.591;9;5.943;1;0.288;0.0869;0.00396;0.147;0.337;92.864;4;0;0.808
353.32;60;0.377;4;5.589;1;0.0318;0.117;0;0.0677;0.307;143.713;4;1;0.658
210.173;5;0.606;0;6.04;1;0.0307;0.0256;0.0000156;0.117;0.322;121.04;4;0;0.826
215.84;0;0.376;0;16.679;1;0.0288;0.535;0;0.598;0.247;98.97;3;0;0.199
211;38;0.506;2;3.782;1;0.0431;0.00676;0.00000565;0.329;0.319;129.935;4;0;0.849
193.56;0;0.647;7;7.365;1;0.0284;0.0364;0;0.0776;0.694;121.975;4;0;0.694
268.72;55;0.421;5;2.201;1;0.0887;0.0727;0;0.459;0.509;139.36;4;0;0.98
251.48;0;0.637;7;11.345;1;0.0583;0.363;0.00451;0.107;0.552;112.053;4;0;0.811
237.306;0;0.463;2;5.111;1;0.0291;0.189;0;0.086;0.218;140.647;3;0;0.621
183.92;62;0.646;3;8.066;1;0.0286;0.102;0.00183;0.037;0.712;122.43;4;0;0.82
255.96;73;0.234;9;5.131;1;0.0516;0.0000362;0.000532;0.289;0.194;137.107;4;1;0.865
197.586;26;0.679;11;5.137;1;0.0333;0.0305;0.00125;0.105;0.88;130.018;4;0;0.808
199.68;69;0.704;8;2.266;1;0.0591;0.0488;0;0.575;0.412;127.96;4;0;0.793
225.789;76;0.668;5;4.005;0;0.0917;0.0273;0;0.163;0.769;113.796;4;0;0.802
202.426;44;0.593;5;5.696;1;0.0385;0.503;0.00000391;0.667;0.801;121.844;4;0;0.765
187.146;89;0.605;0;4.833;1;0.0438;0.00671;0.134;0.147;0.288;167.997;4;0;0.822
244.506;83;0.585;5;5.898;1;0.0459;0.0572;0.00000774;0.3;0.427;77.987;4;0;0.776
193.666;42;0.698;4;7.484;1;0.0503;0.0233;0.000261;0.399;0.836;150.02;4;0;0.932
214.946;3;0.854;4;6.32;0;0.0793;0.0113;0.0000872;0.166;0.818;106.894;4;0;0.71
229.133;19;0.45;10;4.114;1;0.0691;0.000442;0.000114;0.362;0.395;135.904;4;0;0.977
175.873;64;0.737;11;2.259;0;0.0458;0.0398;0;0.32;0.506;98.05;4;1;0.867
193.613;0;0.214;4;5.053;1;0.0507;0.000552;0.00352;0.238;0.483;170.616;4;0;0.947
207.991;30;0.798;0;8.071;1;0.0387;0.381;0.00000109;0.477;0.828;111.98;4;0;0.655
204.346;14;0.779;10;4.305;0;0.108;0.0524;0;0.14;0.708;124.982;4;0;0.787
262.173;0;0.632;5;8.059;1;0.0592;0.000219;0.0000305;0.162;0.312;79.021;4;0;0.631
245.266;63;0.577;8;11.931;1;0.0295;0.000895;0.00000229;0.0625;0.676;95.98;4;0;0.676
253.106;60;0.737;1;6.083;1;0.0534;0.237;0.00000157;0.0911;0.965;103.191;4;0;0.93
200.066;26;0.323;3;15.66;1;0.0321;0.841;0.00413;0.117;0.394;92.637;3;0;0.127
176.561;64;0.723;7;3.081;0;0.0625;0.00346;0.00123;0.565;0.274;98.007;4;0;0.809
172.666;71;0.577;6;4.439;0;0.0361;0.0000242;0.0715;0.347;0.818;116.045;4;0;0.94
230.133;78;0.908;8;4.243;0;0.107;0.242;0;0.0709;0.897;90.032;4;0;0.557
218.8;0;0.555;8;6.97;1;0.0367;0.42;0;0.0751;0.417;144.202;4;0;0.644
216.106;58;0.682;9;3.777;1;0.0424;0.0464;0.00000313;0.0797;0.486;104.984;4;0;0.836
179.12;44;0.536;11;8.026;1;0.0266;0.762;0;0.22;0.532;106.73;4;0;0.351
173.493;74;0.67;2;9.159;1;0.0251;0.238;0;0.106;0.63;80.511;4;0;0.558
277.026;0;0.494;3;4.877;1;0.0405;0.0273;0;0.105;0.557;156.208;4;1;0.672
240.419;67;0.623;2;13.255;1;0.0282;0.0056;0.000425;0.148;0.737;129.713;4;0;0.68
196.652;85;0.896;10;6.687;0;0.0559;0.104;0;0.79;0.642;116.971;4;0;0.586
161.946;0;0.604;9;9.503;1;0.0459;0.0611;0.00000613;0.259;0.923;163.861;4;1;0.742
375.853;0;0.423;0;9.564;1;0.0273;0.308;0.000161;0.117;0.255;144.954;4;0;0.464
201.237;49;0.768;9;4.392;0;0.113;0.0188;0.00000365;0.298;0.502;99.98;4;1;0.881
219.493;77;0.727;11;2.871;0;0.286;0.00417;0;0.091;0.749;132.067;4;0;0.937
203.953;60;0.716;1;5.18;0;0.0363;0.336;0.000014;0.137;0.542;104.018;4;0;0.736
289.16;81;0.727;2;8.074;0;0.14;0.227;0.000164;0.198;0.607;168.189;4;0;0.552
259.135;3;0.538;4;9.241;0;0.0248;0.321;0;0.103;0.181;97.949;4;0;0.428
225.493;74;0.528;11;7.984;0;0.0465;0.141;0.985;0.0797;0.587;136.065;4;0;0.965
164.826;0;0.652;10;8.658;1;0.0636;0.45;0;0.576;0.612;145.964;4;0;0.61
229.04;0;0.254;6;14.821;1;0.0303;0.588;0.0535;0.0772;0.0809;84.126;4;0;0.238
184;41;0.48;4;9.873;1;0.0428;0.803;0;0.147;0.614;118.301;4;0;0.542
164.16;66;0.59;7;5.867;1;0.0384;0.404;0;0.108;0.877;132.966;4;0;0.737
231.616;40;0.437;1;2.92;1;0.152;0.000913;0;0.116;0.734;201.97;4;0;0.938
170.466;63;0.683;11;12.831;0;0.0495;0.0000491;0.0122;0.293;0.836;122.113;4;1;0.739
229.374;72;0.781;7;8.376;1;0.0667;0.236;0.000398;0.077;0.533;87.858;4;0;0.722
218.946;59;0.641;8;5.386;1;0.082;0.323;0;0.104;0.716;93.992;4;0;0.722
284;76;0.741;2;12.878;1;0.0427;0.108;0.00139;0.0555;0.804;131.097;4;0;0.647
258.986;0;0.55;5;9.832;1;0.0286;0.368;0;0.166;0.551;120.252;4;0;0.428
287.906;61;0.837;8;3.512;0;0.0414;0.0933;0.000405;0.143;0.972;127.019;4;0;0.954
176.613;0;0.501;5;5.345;0;0.0375;0.133;0.00000839;0.324;0.603;149.86;4;0;0.812
191.333;0;0.438;7;5.642;1;0.0346;0.439;0.00000435;0.0577;0.331;135.033;4;0;0.634
236.626;68;0.471;6;8.407;0;0.0389;0.000179;0.00000649;0.299;0.497;152.903;4;0;0.797
190.093;47;0.356;2;14.963;1;0.0315;0.689;0;0.112;0.279;128.551;3;0;0.261
241.986;40;0.632;5;9.26;1;0.0289;0.0489;0.0000176;0.165;0.618;123.476;4;0;0.781
196.8;38;0.533;5;7.547;1;0.0381;0.2;0.0015;0.493;0.638;121.669;4;0;0.906
227.4;57;0.725;2;10.959;1;0.0382;0.843;0.00000263;0.112;0.2;133.849;4;0;0.259
233.36;65;0.261;9;6.654;1;0.0638;0.00141;0.0000287;0.183;0.326;162.902;3;0;0.964
224.6;0;0.546;0;3.025;0;0.0507;0.0295;0.0000167;0.366;0.527;120.01;4;0;0.931
217.906;68;0.757;10;5.488;0;0.0404;0.00795;0.0000587;0.0973;0.398;120.012;4;0;0.884
340.706;3;0.518;5;4.616;1;0.0302;0.0259;0;0.109;0.209;120.019;4;0;0.575
207.906;0;0.589;4;5.443;0;0.0301;0.289;0.00000359;0.139;0.453;95.902;4;0;0.688
207.48;69;0.693;1;6.01;1;0.102;0.0995;0.0000173;0.061;0.765;121.969;4;0;0.822
200.786;84;0.654;0;3.669;0;0.045;0.0797;0;0.299;0.41;99.945;4;0;0.76
171.36;85;0.771;2;5.617;1;0.0553;0.00929;0;0.0637;0.714;85.026;4;0;0.671
311.04;0;0.76;3;7.307;1;0.161;0.0102;0.000476;0.308;0.455;91.179;4;0;0.585
144.6;21;0.482;4;9.324;0;0.0447;0.291;0;0.26;0.71;132.163;4;0;0.57
212.146;52;0.597;7;4.246;0;0.0355;0.0899;0;0.65;0.96;130.674;4;0;0.902
170.472;25;0.611;11;7.368;1;0.0308;0.569;0.000304;0.177;0.903;118.983;4;0;0.675
158.973;0;0.731;8;6.571;0;0.0339;0.229;0.0000406;0.505;0.802;96.038;4;0;0.498
239.133;62;0.778;4;9.698;1;0.0345;0.0123;0.0262;0.297;0.729;115.4;4;0;0.719
223.16;55;0.747;0;6.102;1;0.0449;0.336;0;0.302;0.558;106.045;4;0;0.687
325.6;72;0.385;11;9.256;1;0.0435;0.241;0.00000707;0.11;0.427;89.974;4;0;0.433
285.946;58;0.724;4;9.074;1;0.0242;0.0728;0;0.205;0.746;109.029;4;1;0.619
223.973;67;0.646;9;6.569;1;0.458;0.231;0;0.0794;0.811;192.082;4;0;0.6
185.131;0;0.819;8;8.522;1;0.134;0.234;0;0.334;0.964;139.982;4;0;0.768
228.372;53;0.628;10;4.989;0;0.0626;0.00276;0.0132;0.427;0.515;111.134;4;0;0.953
260.826;58;0.592;7;3.651;1;0.0541;0.000428;0.0000209;0.0681;0.919;135.674;4;0;0.907
269.826;36;0.702;1;8.73;1;0.0608;0.365;0.00000834;0.124;0.817;147.914;4;0;0.495
279.253;0;0.128;2;8.752;1;0.0523;0.0027;0.528;0.977;0.377;172.594;3;0;0.763
146.375;0;0.709;4;5.387;1;0.0753;0.133;0;0.131;0.476;82.972;4;1;0.66
251.76;0;0.905;7;4.538;1;0.211;0.0349;0.0000129;0.124;0.486;96.441;4;0;0.81
240.626;0;0.538;5;7.816;1;0.0235;0.204;0.0000526;0.13;0.269;108.108;4;0;0.581
299.24;0;0.372;9;6.167;1;0.0507;0.0225;0.00168;0.273;0.636;84.641;4;0;0.812
181.04;7;0.842;1;5.065;0;0.0588;0.0427;0;0.106;0.952;137.958;4;1;0.734
324.306;75;0.648;6;4.315;1;0.306;0.0142;0;0.648;0.518;85.996;4;0;0.759
196.306;0;0.883;10;5.646;0;0.0533;0.0171;0.0143;0.333;0.888;115.006;4;0;0.784
209.908;23;0.595;0;4.911;1;0.303;0.161;0;0.402;0.761;129.953;4;0;0.932
222.92;81;0.563;11;4.496;1;0.127;0.113;0;0.0788;0.812;173.906;4;0;0.75
221.133;70;0.73;6;3.782;0;0.206;0.362;0.00000369;0.169;0.927;97.954;4;0;0.602
209.275;23;0.528;1;5.157;1;0.033;0.0237;0;0.118;0.267;112.067;3;0;0.608
225.306;0;0.655;2;5.565;1;0.0268;0.00459;0;0.177;0.389;119.987;4;0;0.66
147.146;66;0.67;0;10.158;1;0.0564;0.525;0;0.0575;0.45;119.344;4;0;0.365
176.386;54;0.929;6;10.877;0;0.0547;0.804;0;0.0864;0.618;119.963;4;0;0.301
168.64;59;0.633;6;5.135;1;0.313;0.336;0;0.262;0.473;114.987;4;0;0.559
170;72;0.678;0;10.509;1;0.0306;0.467;0;0.397;0.919;117.04;4;0;0.61
199.026;70;0.762;0;4.15;0;0.033;0.0266;0;0.348;0.851;110.009;4;0;0.748
262.146;45;0.538;9;8.912;1;0.0344;0.725;0;0.191;0.732;79.963;4;0;0.661
249.813;0;0.539;9;3.982;1;0.0479;0.256;0;0.29;0.136;92.962;4;0;0.643
171.826;53;0.582;4;5.93;1;0.0521;0.432;0;0.0707;0.433;115.13;4;0;0.748
207.533;0;0.675;11;7.564;1;0.167;0.221;0.0000251;0.0495;0.898;111.79;4;0;0.753
295.533;87;0.209;3;8.74;1;0.0338;0.164;0.00196;0.113;0.124;138.178;4;0;0.417
208.087;31;0.676;0;5.726;1;0.034;0.00148;0.000734;0.239;0.448;115.988;4;1;0.681
222.866;54;0.665;1;10.149;1;0.0503;0.0655;0.0000487;0.218;0.932;83.399;4;0;0.587
154.435;59;0.512;0;9.19;1;0.0318;0.295;0.000622;0.118;0.172;126.078;5;0;0.304
241.72;29;0.818;6;5.701;0;0.0309;0.0611;0;0.0994;0.84;103.635;4;0;0.493
161.466;69;0.589;2;6.143;1;0.0343;0.0606;0.779;0.274;0.813;130.318;4;0;0.85
222.213;48;0.716;10;4.289;1;0.0513;0.134;0;0.148;0.646;130.034;4;0;0.838
191.412;59;0.347;5;4.359;0;0.0549;0.0597;0.0333;0.115;0.035;192.118;3;1;0.772
157.453;21;0.418;10;10.726;0;0.0271;0.747;0.00115;0.124;0.552;99.952;4;0;0.368
274;0;0.731;5;7.563;1;0.0684;0.132;0.0611;0.0793;0.772;111.842;4;0;0.777
262.56;39;0.334;2;7.37;1;0.0506;0.067;0.00163;0.0362;0.763;178.821;4;0;0.824
216.467;0;0.78;1;8.346;0;0.0321;0.139;0.000184;0.106;0.834;121.155;4;0;0.706
244.015;48;0.852;2;4.059;0;0.0973;0.0205;0.00127;0.357;0.933;137.112;4;0;0.994
321.426;0;0.668;9;9.925;0;0.0397;0.000705;0.0448;0.235;0.541;132.865;4;0;0.909
245.026;0;0.676;1;6.438;1;0.0442;0.107;0;0.122;0.464;127.997;4;0;0.662
324.72;37;0.235;1;8.764;1;0.0339;0.828;0.0000507;0.113;0.153;70.075;4;0;0.213
248.573;0;0.852;1;6.179;1;0.0385;0.00615;0.314;0.111;0.72;129.002;4;0;0.966
223.177;22;0.668;2;5.577;1;0.0278;0.122;0;0.221;0.429;94.014;4;0;0.66
214.093;55;0.536;9;7.696;1;0.129;0.00014;0.128;0.069;0.638;184.894;4;0;0.807
224.52;49;0.667;9;6.575;1;0.0294;0.121;0;0.128;0.538;95.009;4;0;0.712
326.226;43;0.438;7;11.581;1;0.0285;0.458;0.0000611;0.707;0.462;104.167;4;0;0.399
169.013;0;0.601;9;5.837;1;0.0656;0.308;0;0.0947;0.936;141.395;4;0;0.854
208.143;43;0.628;4;9.184;1;0.0319;0.28;0;0.415;0.587;131.469;4;0;0.764
187.107;80;0.721;7;4.111;1;0.105;0.0922;0;0.0817;0.915;155.932;4;0;0.769
224.066;69;0.616;8;5.328;1;0.0415;0.691;0;0.104;0.362;165.508;4;0;0.597
200.433;0;0.409;4;10.742;1;0.0432;0.585;0.000011;0.0927;0.192;119.918;4;0;0.451
248.093;66;0.74;9;7.008;0;0.0359;0.0409;0.00125;0.0233;0.939;114.851;4;0;0.752
187.2;50;0.538;2;12.068;1;0.0357;0.0747;0.00000164;0.0713;0.89;168.065;4;0;0.497
262;0;0.818;8;7.644;1;0.0515;0.00014;0.575;0.0612;0.729;119.99;4;0;0.595
196.8;0;0.554;6;10.526;0;0.0334;0.006;0.0242;0.405;0.96;128.103;4;0;0.851
181.052;0;0.45;11;2.284;0;0.0828;0.0837;0;0.141;0.452;85.409;4;0;0.877
208.52;23;0.642;6;4.394;0;0.0305;0.0015;0.762;0.363;0.198;119.965;4;0;0.813
241.933;0;0.818;1;4.474;0;0.0334;0.0335;0.0000495;0.19;0.679;119.002;4;0;0.732
298.12;69;0.877;1;4.523;1;0.147;0.0544;0.000055;0.144;0.54;114.472;4;0;0.854
221.733;0;0.687;4;4.406;1;0.0243;0.363;0.0000403;0.101;0.315;97.143;4;0;0.599
266.2;67;0.691;2;8.457;1;0.0317;0.148;0.0000481;0.108;0.934;110.623;4;0;0.718
112.2;0;0.71;7;6.299;1;0.0515;0.811;0;0.109;0.911;128.758;4;0;0.712
231.066;62;0.608;0;9.549;1;0.028;0.534;0.00000717;0.183;0.328;110.092;4;0;0.531
259;63;0.396;5;8.072;1;0.0268;0.728;0.00000951;0.102;0.184;109.973;4;0;0.479
160.133;0;0.741;0;7.028;1;0.0277;0.0664;0.0000228;0.133;0.774;116.109;4;0;0.697
197.8;78;0.519;7;8.788;1;0.0809;0.0675;0.00000348;0.0762;0.921;158.29;4;0;0.77
210.333;19;0.438;10;13.282;0;0.0345;0.000668;0.86;0.32;0.459;156.863;4;0;0.776
210.795;41;0.6;4;4.106;0;0.0427;0.0791;0.00222;0.3;0.668;177.995;4;0;0.89
253.066;0;0.861;5;8.44;0;0.0719;0.0974;0.358;0.0467;0.853;115.588;4;0;0.604
221.533;0;0.579;0;4.255;1;0.0287;0.00575;0;0.0775;0.64;181.995;4;0;0.697
289.133;4;0.743;0;6.375;1;0.0265;0.0873;0;0.509;0.61;127.96;4;0;0.766
197.213;73;0.632;7;6.434;1;0.0383;0.163;0.00013;0.847;0.701;105.955;4;0;0.683
209.933;63;0.466;5;8.892;0;0.0325;0.741;0.0000164;0.0707;0.289;107.173;4;0;0.439
243.992;54;0.413;8;5.811;1;0.0427;0.273;0;0.11;0.149;75.245;4;0;0.64
266.28;67;0.292;2;4.919;1;0.0316;0.000658;0.000109;0.102;0.462;151.412;3;0;0.714
280.72;59;0.28;2;9.845;0;0.031;0.114;0.00000133;0.0831;0.143;77.949;4;0;0.384
216.6;78;0.56;7;2.433;1;0.102;0.000722;0.000221;0.209;0.669;163.983;4;0;0.959
170.186;43;0.322;1;8.429;1;0.0273;0.893;0.00000292;0.0918;0.378;97.63;3;0;0.36
235.626;57;0.399;0;10.541;0;0.0387;0.118;0;0.179;0.688;207.424;4;0;0.708
229.92;38;0.499;1;6.539;0;0.0316;0.000384;0;0.203;0.35;140.007;4;0;0.702
285.266;0;0.581;7;5.39;0;0.0348;0.00183;0.00156;0.0803;0.568;131.991;4;0;0.887
298.96;55;0.742;2;6.046;0;0.0311;0.0424;0.00446;0.101;0.694;97.922;4;0;0.732
234.652;0;0.616;9;7.792;1;0.0982;0.0162;0.0000123;0.0817;0.24;128.924;4;0;0.714
214.306;36;0.87;9;9.02;1;0.0537;0.136;0.0164;0.079;0.847;131.994;4;0;0.817
175.986;46;0.408;6;6.073;0;0.0771;0.0301;0;0.0684;0.644;209.591;4;0;0.676
183.68;53;0.417;9;7.661;1;0.0656;0.211;0.0296;0.423;0.922;193.668;4;0;0.705
278.893;74;0.707;10;7.031;1;0.0789;0.103;0.0000109;0.0841;0.372;97.04;4;0;0.632
296.8;83;0.711;4;15.523;0;0.037;0.313;0;0.131;0.194;103.951;4;0;0.292
268.84;60;0.715;7;6.025;0;0.0993;0.0172;0.0000839;0.426;0.841;124.992;4;0;0.907
217.946;17;0.623;6;6.608;1;0.0334;0.0147;0.00000303;0.111;0.896;95.919;4;0;0.715
204.526;66;0.535;11;3.453;1;0.0638;0.00361;0;0.163;0.687;144.984;4;0;0.962
484.146;0;0.574;5;6.664;0;0.0503;0.234;0;0.0946;0.512;76.899;4;0;0.512
224.266;8;0.67;0;4.34;1;0.0778;0.152;0;0.0811;0.801;84.489;4;0;0.855
165.581;10;0.401;10;2.52;0;0.394;0.0637;0;0.167;0.526;198.954;4;1;0.888
206.76;73;0.562;6;15.474;1;0.0304;0.143;0.124;0.138;0.599;93.764;3;0;0.383
230.786;0;0.531;10;2.76;0;0.414;0.0459;0.000172;0.331;0.631;165.964;4;0;0.799
258.2;58;0.656;1;5.13;1;0.0304;0.00877;0.0126;0.328;0.71;134.007;4;0;0.833
204.76;0;0.734;8;4.893;1;0.0411;0.00705;0.0028;0.124;0.671;119.995;4;0;0.802
252.853;64;0.396;9;4.78;1;0.0287;0.0328;0;0.183;0.358;173.794;4;1;0.629
304.56;0;0.898;11;14.946;0;0.0752;0.00217;0.0292;0.0991;0.839;127.329;4;0;0.507
208.306;76;0.762;5;3.973;0;0.0438;0.113;0;0.094;0.397;114.906;4;1;0.692
177.44;64;0.642;4;7.846;0;0.0372;0.0151;0;0.352;0.0479;138.065;4;0;0.392
223.84;79;0.543;8;6.85;1;0.0305;0.558;0;0.12;0.371;136.961;4;0;0.485
250.066;61;0.618;2;5.16;1;0.0402;0.125;0.0000535;0.0808;0.674;125.536;4;1;0.776
185.341;1;0.724;2;3.915;1;0.0367;0.00953;0.00000903;0.167;0.556;112.011;4;0;0.956
209.346;63;0.689;6;7.61;1;0.107;0.241;0;0.356;0.611;93.02;4;1;0.586
221.466;73;0.747;1;7.9;0;0.0796;0.0118;0;0.138;0.63;88.926;4;0;0.662
238.933;45;0.74;8;5.283;0;0.0702;0.0327;0;0.402;0.916;90.094;4;0;0.567
248.4;78;0.536;11;6.492;0;0.0589;0.0154;0.00134;0.2;0.389;136.258;4;0;0.928
211.763;76;0.614;10;6.374;1;0.0302;0.597;0;0.11;0.354;121.941;4;0;0.527
199.893;72;0.957;3;6.618;0;0.067;0.0052;0.00185;0.249;0.64;101.783;4;0;0.554
239.373;29;0.482;4;11.196;1;0.0306;0.456;0.0000117;0.0749;0.361;93.701;4;0;0.327
189.773;43;0.562;9;12.423;0;0.0318;0.0096;0.662;0.0919;0.316;127.964;4;0;0.802
249.533;77;0.68;9;6.162;0;0.0709;0.0161;0;0.261;0.467;150.053;4;0;0.687
187.277;57;0.651;1;7.345;0;0.0292;0.311;0;0.0812;0.581;122.03;4;0;0.542
156.893;0;0.256;0;9.856;1;0.0297;0.754;0;0.135;0.261;83.139;4;0;0.163
190;28;0.602;10;7.702;0;0.0406;0.0174;0.231;0.344;0.457;120.016;4;0;0.896
166.942;38;0.872;5;3.935;1;0.0502;0.00322;0.0101;0.0522;0.843;128.01;4;1;0.987
364.4;0;0.74;0;11.681;0;0.0353;0.0247;0.242;0.124;0.715;137.015;4;0;0.946
254.466;58;0.699;1;5.305;1;0.106;0.265;0;0.141;0.472;83.074;4;0;0.668
264.493;36;0.75;0;9.993;1;0.038;0.0275;0.00000171;0.0558;0.911;106.39;4;0;0.739
195.106;71;0.749;2;10.625;1;0.164;0.000501;0.00403;0.333;0.481;101.972;4;0;0.745
212.626;1;0.589;6;5.097;1;0.0306;0.0291;0.0000032;0.111;0.166;90.011;4;0;0.651
219.466;48;0.284;1;12.762;1;0.0285;0.788;0.0000703;0.103;0.192;153.948;4;0;0.171
213.75;0;0.768;9;5.816;1;0.0289;0.0271;0.000633;0.0608;0.737;133.838;4;0;0.809
185.866;50;0.742;4;4.489;1;0.0351;0.0621;0.00218;0.111;0.652;94.011;4;0;0.715
139.8;17;0.476;1;7.53;0;0.103;0.19;0.00000134;0.0722;0.516;172.567;4;0;0.936
218.253;0;0.524;6;6.635;0;0.0299;0.0565;0;0.23;0.689;90.97;4;0;0.734
185.026;0;0.375;9;7.67;1;0.0278;0.205;0.00144;0.135;0.38;110.368;3;0;0.481
247.413;17;0.668;1;7.752;1;0.056;0.026;0.000073;0.11;0.506;138.45;4;0;0.653
300.84;74;0.581;10;20.514;0;0.0397;0.559;0;0.0718;0.234;152.037;4;0;0.0549
271.093;81;0.332;4;12.518;1;0.0349;0.845;0.00000562;0.0839;0.11;67.531;4;0;0.214
182.96;0;0.63;4;2.559;1;0.0589;0.0186;0;0.324;0.905;89.992;4;0;0.934
213.066;80;0.648;1;3.15;0;0.181;0.00937;0;0.752;0.744;153.649;4;0;0.931
179.6;64;0.456;11;8.121;0;0.09;0.0095;0.00145;0.0573;0.897;183.569;4;0;0.752
246.587;75;0.349;3;6.142;1;0.0316;0.726;0;0.12;0.0886;74.541;4;0;0.348
212.96;46;0.646;2;3.927;1;0.0326;0.00389;0.00000117;0.11;0.375;127.541;4;0;0.757
316.733;51;0.674;7;11.461;0;0.0262;0.176;0.0045;0.0672;0.63;124.846;4;0;0.546
270.026;0;0.772;5;8.271;1;0.0358;0.141;0;0.0814;0.868;120.056;4;0;0.761
207.626;56;0.686;1;6.069;0;0.338;0.0144;0;0.0653;0.625;92.472;4;0;0.672
320.034;0;0.56;8;9.05;1;0.173;0.718;0.0000218;0.0994;0.308;84.899;4;0;0.475
203.066;0;0.753;0;6.757;1;0.0277;0.018;0.000474;0.137;0.643;110.16;4;0;0.676
127.4;21;0.573;9;11.829;1;0.034;0.29;0.00385;0.122;0.962;151.025;4;0;0.687
169.106;0;0.712;4;9.967;1;0.0504;0.417;0;0.0662;0.886;92.772;4;0;0.61
234.16;47;0.587;7;15.122;1;0.0308;0.458;0.0000456;0.116;0.498;114.393;4;0;0.421
221.332;78;0.587;7;5.066;1;0.0484;0.018;0;0.622;0.735;159.925;4;0;0.872
177.36;58;0.381;5;17.77;1;0.032;0.834;0;0.112;0.557;155.036;4;0;0.0848
307.4;43;0.498;2;11.189;1;0.0318;0.00689;0.341;0.156;0.647;146.227;4;0;0.659
192.586;72;0.426;1;5.293;1;0.296;0.0383;0;0.192;0.272;193.438;4;0;0.584
213.603;12;0.582;10;12.2;1;0.0337;0.729;0;0.148;0.865;132.338;4;0;0.441
268.613;55;0.493;5;3.365;0;0.0362;0.000235;0;0.0983;0.38;117.971;4;0;0.808
178.653;10;0.388;8;8.985;1;0.0292;0.748;0.00846;0.0549;0.449;96.995;4;0;0.416
266.6;83;0.457;1;5.177;1;0.032;0.0206;0;0.146;0.417;102.961;4;0;0.757
220.626;55;0.712;3;8.567;0;0.117;0.00437;0;0.134;0.515;145.964;4;0;0.688
